band_id;genre_name
4815;Funk
4816;Jazz rock
4816;Jazz fusion
4817;Pop music
4817;Contemporary R&B
4817;Dance-pop
4818;Hard rock
4818;Alternative metal
4818;Nu metal
4819;Roots rock
4819;Blues rock
4820;Hard rock
4820;Post-grunge
4820;Alternative rock
4821;Pop rock
4821;Power pop
4822;Teen pop
4822;New jack swing
4822;Contemporary R&B
4823;Hard rock
4823;Pop rock
4823;Blues rock
4824;Ambient music
4825;Hard rock
4825;Glam metal
4825;Blues rock
4825;Progressive rock
4826;Synthpop
4827;Alternative hip hop
4828;Folk rock
4828;Celtic rock
4829;Hard rock
4829;Psychedelic rock
4829;Boogie rock
4830;Glam metal
4830;Heavy metal
4831;Pop music
4832;Punk rock
4833;Folk rock
4833;Traditional folk music
4834;Power metal
4834;Heavy metal
4835;New wave
4835;Jazz rock
4835;Jazz fusion
4835;Funk
4835;Progressive rock
4836;New wave
4836;Progressive rock
4837;Hard rock
4837;Progressive metal
4837;Heavy metal
4837;Progressive rock
4838;Street punk
4838;Punk rock
4838;Pop punk
4839;Southern gospel music
4840;Traditional pop music
4841;Alternative dance
4841;Futurepop
4841;Synthpop
4843;Pop music
4843;Euro disco
4844;Hard rock
4844;Post-grunge
4844;Alternative metal
4844;Alternative rock
4844;Nu metal
4845;Hip hop
4846;Punk rock
4846;Melodic hardcore
4846;Hardcore punk
4848;Technical death metal
4848;Death metal
4849;Martial industrial
4849;Neoclassical dark wave
4849;Sadcore
4849;Dark ambient
4850;Ambient music
4850;Post-rock
4850;Post-punk
4851;Art rock
4851;Alternative rock
4852;Hip hop
4853;Progressive rock
4853;Experimental rock
4854;Indie rock
4854;Indietronica
4854;Psychedelic pop
4854;Lo-fi
4854;Post-punk
4855;Pop rock
4855;Blue-eyed soul
4856;Pop rock
4857;Indie rock
4857;Indietronica
4857;Post-punk revival
4858;Indie rock
4858;Indietronica
4858;Garage rock
4859;J-pop
4859;Rock music
4860;Melodic death metal
4861;Pop rock
4861;Alternative rock
4862;Indie rock
4862;Indietronica
4862;Indie pop
4863;Indie rock
4863;Indietronica
4863;Alternative rock
4864;Reggae
4864;Punk rock
4864;Dub
4864;Ska
4865;Indie rock
4865;Indietronica
4865;Chamber pop
4866;Pop rock
4866;Rhythm and blues
4868;Emo
4868;Indie rock
4868;Indietronica
4869;Progressive metal
4869;Stoner rock
4869;Alternative metal
4869;Sludge metal
4870;Pop rock
4872;Industrial rock
4872;Noise rock
4872;Electro-industrial
4872;Techno
4872;Post-punk
4873;Alternative rock
4874;New wave
4874;Sophisti-pop
4874;Pop music
4875;Pub rock
4875;Ska
4876;Heavy metal
4877;Electropunk
4877;Horror punk
4877;Hardcore punk
4877;Digital hardcore
4878;Trip hop
4878;Electronica
4878;Synthpop
4878;Breakbeat
4878;Downtempo
4879;New wave
4880;Hard rock
4880;Rock music
4882;Hardcore punk
4882;Skate punk
4883;New rave
4883;Indie rock
4883;Indietronica
4883;Dance-punk
4883;Post-punk revival
4884;Melodic death metal
4884;Deathcore
4885;Rap rock
4885;Rap metal
4885;Rapcore
4885;Nu metal
4886;Hard rock
4886;Blues rock
4886;Heavy metal
4887;Hard rock
4887;Heartland rock
4887;Blues rock
4887;Rock music
4888;Pop music
4888;Contemporary R&B
4889;Rock and roll
4889;Rockabilly
4890;Death metal
4890;Sludge metal
4891;Psychedelic pop
4891;Garage rock
4891;Baroque pop
4893;Hard rock
4894;Doo-wop
4894;Rock and roll
4894;Indie folk
4894;Indie pop
4894;Sunshine pop
4895;Southern rock
4895;Country music
4895;Country rock
4895;Gospel music
4895;Soft rock
4895;Disco
4895;Bluegrass
4896;Mbaqanga
4897;Country music
4897;Gospel music
4897;Southern gospel music
4898;Rap metal
4898;Alternative metal
4898;Gothic metal
4898;Nu metal
4899;Technical death metal
4899;Mathcore
4900;Hip hop
4901;Electronica
4901;Big beat
4901;House music
4901;Alternative rock
4902;Rock music
4903;Indie rock
4903;Indietronica
4904;Pop rock
4904;Alternative rock
4905;Rhythm and blues
4905;Funk
4906;Emo
4906;Indie rock
4906;Indietronica
4906;Pop punk
4906;Alternative rock
4906;Power pop
4907;Pop rock
4908;Extreme metal
4908;Avant-garde metal
4909;Traditional folk music
4909;Pop rock
4909;Pop music
4910;Pop rock
4910;Rock and roll
4910;Garage rock
4911;Rap metal
4911;Metalcore
4911;Death metal
4911;Alternative metal
4911;Jazz rock
4911;Jazz fusion
4911;Mathcore
4913;Heavy metal
4914;Progressive metal
4914;Alternative metal
4914;Sludge metal
4916;Art rock
4916;Indie rock
4916;Indietronica
4916;Indie pop
4916;Chamber pop
4916;Baroque pop
4916;Art pop
4916;Neo soul
4917;Psychedelic rock
4917;Blues rock
4917;Boogie rock
4917;Progressive rock
4918;Noise rock
4918;Punk rock
4918;Garage rock
4918;Punk blues
4918;Blues rock
4919;Trip hop
4919;Electronica
4919;Alternative rock
4920;Hard rock
4920;Pop rock
4920;Post-grunge
4920;Alternative metal
4921;Indie rock
4921;Indietronica
4921;Indie pop
4922;Hard rock
4922;Industrial rock
4922;Industrial metal
4922;Christian metal
4922;Worldbeat
4922;Christian rock
4923;Power metal
4923;Gothic metal
4924;Indie rock
4924;Indietronica
4924;Pop rock
4925;Alternative rock
4926;Indie rock
4926;Indietronica
4926;Lo-fi
4927;Art punk
4927;Punk rock
4928;Alternative rock
4929;Reggaeton
4931;Groove metal
4931;Progressive metal
4932;Indie folk
4932;Slowcore
4933;Pop music
4933;Hip hop
4933;Contemporary R&B
4934;Trip hop
4934;Electronica
4934;Big beat
4934;Alternative rock
4935;Shoegazing
4935;Pop rock
4935;Synthpop
4935;Alternative rock
4936;Psychedelic rock
4936;Jam band
4936;Acid rock
4937;Ska
4938;Punk rock
4938;Folk punk
4939;Folk rock
4939;Country music
4939;Pop music
4939;Rock music
4940;Southern rock
4940;Alternative country
4940;Alternative rock
4941;Folk rock
4941;Symphonic gothic metal
4941;Folk metal
4941;Symphonic metal
4941;Medieval metal
4941;Symphonic power metal
4941;Gothic metal
4941;Neue Deutsche Härte
4942;Contemporary Christian music
4943;Hip hop
4944;Punk rock
4944;Dub
4944;Ska punk
4945;House music
4945;Hip hop
4945;Contemporary R&B
4945;Dance-pop
4946;Blues
4946;Blues rock
4947;Hard rock
4948;Alternative dance
4948;Synthpop
4948;House music
4949;Blues
4949;Reggae
4949;Dancehall
4949;Soul
4949;World music
4949;Hip hop
4949;Contemporary R&B
4952;Doom metal
4952;Sludge metal
4953;Post-grunge
4953;Alternative rock
4953;Funk metal
4954;Indie rock
4954;Indietronica
4954;Shoegazing
4954;Electronica
4955;Indie rock
4955;Indietronica
4955;Anti-folk
4956;Indie rock
4956;Indietronica
4956;Progressive rock
4957;Progressive metal
4957;Instrumental rock
4958;Lounge music
4958;Indie rock
4958;Indietronica
4959;Rave music
4959;Alternative hip hop
4960;Traditional folk music
4961;Mandopop
4963;Post-industrial
4963;Intelligent dance music
4964;Psychedelic rock
4964;Neo-psychedelia
4964;Raga rock
4965;Ska punk
4966;Sophisti-pop
4966;Pop music
4966;Blue-eyed soul
4967;Indie rock
4967;Indietronica
4967;Pop punk
4967;Alternative rock
4968;Speed metal
4968;Thrash metal
4968;Crossover thrash
4969;Klezmer
4970;Post-rock
4970;Post-metal
4970;Sludge metal
4970;Instrumental rock
4972;Rock music
4973;Pop rock
4973;Alternative rock
4973;Pinoy rock
4974;Southern rock
4974;Folk rock
4974;Country music
4974;Country rock
4974;Jam band
4975;Dance-punk
4975;Electropop
4975;Synthpop
4975;Alternative rock
4976;Grindcore
4977;Industrial
4977;Art punk
4977;Post-punk
4978;Psychedelic rock
4978;Garage rock
4978;Alternative rock
4978;Blues rock
4979;Contemporary Christian music
4979;Christian rock
4980;Hard rock
4980;Emo
4980;Metalcore
4980;Post-hardcore
4981;Southern rock
4981;Hard rock
4981;Blues rock
4982;Rock music
4982;Progressive rock
4983;Folk rock
4983;Indie rock
4983;Indietronica
4983;Alternative rock
4984;Art rock
4984;Pop music
4985;Nintendocore
4985;Pop music
4985;Bitpop
4985;Rock music
4986;Reggaeton
4987;Indie rock
4987;Indietronica
4987;Pop rock
4988;Reggae
4988;Latin pop
4988;Hip hop
4988;Contemporary R&B
4988;Tejano music
4989;Alternative rock
4990;Witch house
4990;Electropunk
4990;Synthpop
4991;Nardcore
4991;Hardcore punk
4992;Alternative rock
4992;Progressive rock
4993;Indie pop
4993;Alternative rock
4994;Alternative dance
4994;Electronica
4994;Synthpop
4995;Speed metal
4995;Progressive metal
4995;Thrash metal
4996;Emo
4996;Pop punk
4996;Post-hardcore
4996;Alternative rock
4997;Dream pop
4997;Electronica
4997;Lo-fi
4997;Indie pop
4998;Punk rock
4998;New wave
4998;Post-punk
4999;Hard rock
4999;Country rock
4999;Contemporary Christian music
4999;Christian rock
5000;Folk rock
5000;Folktronica
5000;Electronica
5000;Experimental rock
5001;Pop music
5001;Hip house
5001;Electro house
5001;Dance-pop
5003;Ambient music
5003;New-age music
5003;Drone music
5003;Dark ambient
5004;Indie rock
5004;Indietronica
5005;Extreme metal
5007;Hard rock
5007;Soft rock
5007;Progressive rock
5008;Trip hop
5008;Alternative rock
5008;Death-doom
5008;Gothic metal
5008;Progressive rock
5009;Progressive metal
5009;Alternative metal
5009;Avant-garde metal
5009;Doom metal
5009;Gothic metal
5010;Punk rock
5010;Electropunk
5011;Hard rock
5011;Rap metal
5011;Alternative metal
5011;Alternative rock
5011;Nu metal
5012;Hard rock
5012;Pub rock
5014;Surf music
5014;Western music
5015;Pop punk
5015;Synthpop
5015;Indie pop
5015;Emo pop
5015;Power pop
5016;Hardcore punk
5016;Skate punk
5017;Indie rock
5017;Indietronica
5017;Dance-punk
5018;Pop music
5019;Trip hop
5019;Electronica
5019;Big beat
5019;Breakbeat
5021;Black metal
5021;Folk metal
5022;Oi!
5022;Anarcho-punk
5022;Scottish Gaelic punk
5023;Hard rock
5023;Groove metal
5023;Rap metal
5023;Alternative metal
5023;Heavy metal
5023;Nu metal
5024;Electropop
5024;Dance-pop
5025;Indie rock
5025;Indietronica
5025;Punk rock
5025;Alternative rock
5025;Post-punk
5026;Country music
5026;Pop music
5026;House music
5026;Eurodance
5027;Post-hardcore
5027;Alternative rock
5028;Symphonic gothic metal
5028;Progressive metal
5028;Power metal
5028;Symphonic metal
5028;Symphonic power metal
5029;Traditional folk music
5030;trance
5030;House music
5030;French house
5030;Eurodance
5031;Hard rock
5031;Heavy metal
5032;Hard rock
5032;Glam metal
5032;Heavy metal
5033;Ambient music
5033;Avant-garde metal
5033;Neofolk
5034;Freak folk
5035;Hard rock
5035;Alternative rock
5036;Hard rock
5036;Psychedelic rock
5036;Stoner rock
5036;Heavy metal
5037;Rhythm and blues
5037;Disco
5038;Alternative rock
5039;Progressive metal
5039;Folk metal
5039;Power metal
5040;Pop music
5040;Contemporary R&B
5040;Dance-pop
5041;Emo
5041;Post-hardcore
5041;Christian rock
5042;Hard rock
5042;Post-grunge
5042;Alternative metal
5043;Emo
5043;Noise rock
5043;Post-hardcore
5043;Alternative rock
5045;Hard rock
5045;Rock music
5046;Symphonic gothic metal
5046;Black metal
5046;Symphonic metal
5046;Doom metal
5046;Symphonic power metal
5046;Gothic metal
5047;Indie rock
5047;Indietronica
5047;Dream pop
5047;Psychedelic pop
5047;Baroque pop
5048;Hard rock
5048;Psychedelic rock
5049;Alternative rock
5049;Post-punk
5049;Progressive rock
5050;Progressive metal
5050;Alternative metal
5050;Alternative rock
5050;Nu metal
5051;Indie rock
5051;Indietronica
5051;Psychedelic pop
5051;Trip hop
5051;Art pop
5052;New wave
5053;Pop punk
5054;Industrial rock
5054;Alternative metal
5055;Hard rock
5055;Heavy metal
5056;Post-disco
5056;Jazz-funk
5057;UK garage
5058;Eurodance
5060;Black metal
5060;Christian metal
5060;Death metal
5062;Modal jazz
5062;Alternative rock
5062;Drone music
5063;Folk rock
5064;Punk rock
5064;Jazz rock
5064;Jazz fusion
5065;Jazz-funk
5066;Pop rock
5066;Breakbeat
5066;Hip hop
5067;Jumpstyle
5067;Dancehall
5067;Electronica
5067;Happy hardcore
5067;Techno
5067;Eurodance
5068;Trip hop
5068;House music
5069;Rhythm and blues
5069;Drum and bass
5069;Funk
5070;Power metal
5070;Heavy metal
5071;Groove metal
5071;Metalcore
5071;Deathcore
5072;Traditional black gospel
5072;Urban/contemporary gospel
5073;Country music
5074;Ambient music
5074;Post-rock
5075;Progressive metal
5075;Viking metal
5075;Black metal
5076;Indie rock
5076;Indietronica
5076;Alternative rock
5077;Alternative dance
5077;Electronica
5077;Dance-rock
5077;Rock music
5078;Gothic rock
5078;Shock rock
5078;Horror punk
5078;Alternative rock
5080;Indie rock
5080;Indietronica
5080;Indie pop
5082;Progressive rock
5084;Extreme metal
5084;Black metal
5085;Trip hop
5085;Folktronica
5086;Red Dirt music
5087;Gothic rock
5087;Rock music
5087;Electronic body music
5088;Hard rock
5089;Snap music
5089;Southern hip hop
5091;Indie folk
5091;Garage rock
5091;Lo-fi
5091;Comedy music
5091;Anti-folk
5092;Jazz rap
5092;Alternative hip hop
5093;Punk blues
5093;Garage punk
5094;Rock music
5095;Black metal
5095;Avant-garde metal
5097;Hard rock
5097;Progressive rock
5098;Ambient music
5098;Post-rock
5099;Post-metal
5099;Doom metal
5099;Heavy metal
5100;New wave
5101;Gothic rock
5101;Folk punk
5101;Dark cabaret
5101;Gypsy punk
5102;Pop music
5102;Swing
5103;Heavy metal
5104;Hard rock
5104;Post-grunge
5104;Alternative rock
5105;Power metal
5106;Industrial
5106;Electronica
5106;Synthpop
5106;Post-punk
5107;Noise music
5107;Ambient music
5107;Drone music
5108;Gothic rock
5108;Alternative metal
5108;Rock music
5109;Industrial
5109;Techno
5110;Punk rock
5111;Hard rock
5111;Groove metal
5111;Stoner rock
5112;Hardcore punk
5113;Punk rock
5114;Rock music
5115;Blues
5116;Doom metal
5116;Heavy metal
5117;Blues
5117;Traditional folk music
5117;Psychedelic folk
5117;Freak folk
5118;Indie rock
5118;Indietronica
5119;Punk rock
5119;Anarcho-punk
5120;Progressive rock
5122;Pop punk
5122;Alternative rock
5123;Traditional folk music
5123;Indie folk
5123;Chamber pop
5124;Contemporary R&B
5125;Pop music
5125;Blue-eyed soul
5126;New wave
5126;Synthpop
5127;Progressive metal
5127;Doom metal
5127;Progressive rock
5128;Salsa
5129;Political hip hop
5129;Horrorcore
5131;Punk rock
5131;Anarcho-punk
5131;Hardcore punk
5132;Hard rock
5132;Blues rock
5132;Heavy metal
5133;Punk rock
5133;Rock music
5133;Progressive rock
5134;Christian hip hop
5136;Hard rock
5136;Glam metal
5137;Post-grunge
5137;Alternative rock
5138;Pop music
5138;Contemporary R&B
5139;Gospel music
5139;Rock music
5140;Acid jazz
5140;Nu jazz
5140;Deep house
5140;Downtempo
5141;Folk rock
5141;Roots rock
5143;Anarcho-punk
5143;Hardcore punk
5143;D-beat
5144;Progressive metal
5144;Avant-garde metal
5144;Mathcore
5145;Death metal
5145;Grindcore
5145;Avant-garde metal
5146;Rock music
5147;Death metal
5147;Doom metal
5148;Alternative rock
5148;Nu gaze
5149;Noise rock
5149;Psychedelic rock
5149;Punk rock
5149;Japanoise
5149;Garage rock
5149;Alternative rock
5150;Hard rock
5152;Indie rock
5152;Indietronica
5153;Indie rock
5153;Indietronica
5155;Indie rock
5155;Indietronica
5155;Country rock
5155;Comedy rock
5156;Grindcore
5157;Dansband
5158;Indie rock
5158;Indietronica
5158;Synthpop
5159;Folk rock
5159;Indie folk
5159;Contemporary Christian music
5159;Contemporary worship music
5159;Christian rock
5161;Pop rock
5161;Post-hardcore
5162;Contemporary Christian music
5162;Contemporary worship music
5163;Metalcore
5163;Grindcore
5163;Sludge metal
5164;Pop rock
5164;Pop punk
5166;Hip hop
5166;Horrorcore
5167;Rock music
5168;Shoegazing
5168;Dark ambient
5172;West Coast hip hop
5172;Gangsta rap
5173;Traditional folk music
5176;Contemporary R&B
5177;Mod revival
5177;Power pop
5179;Country music
5180;New wave
5181;Contemporary Christian music
5181;Christian rock
5183;Dance-pop
5185;Liquid funk
5185;Soul
5185;Dub
5185;Drum and bass
5186;Alternative dance
5186;Neo-psychedelia
5186;Electropop
5186;Synthpop
5186;Indie pop
5187;Cuddlecore
5187;Twee pop
5187;Indie pop
5188;Rock music
5190;Folk rock
5190;Electric folk
5191;Hard rock
5191;Thrash metal
5192;Old-time music
5193;Folk rock
5193;Indie rock
5193;Indietronica
5193;Indie folk
5194;Smooth jazz
5195;Hard rock
5195;Glam metal
5195;Heavy metal
5196;Punk rock
5197;Emo
5197;Indie rock
5197;Indietronica
5198;Indie rock
5198;Indietronica
5198;Shoegazing
5198;New wave
5198;Electronica
5198;Synthpop
5199;Indie rock
5199;Indietronica
5199;Indie pop
5199;Experimental rock
5200;Hard rock
5200;Heavy metal
5201;Punk rock
5201;Synthpop
5202;Punk rock
5203;Math rock
5203;Post-punk revival
5204;Dream pop
5204;Alternative R&B
5204;Synthpop
5204;Indie pop
5205;Hip hop
5205;Dance-pop
5206;Alternative country
5206;Slowcore
5206;Chamber pop
5206;Alternative rock
5207;Metalcore
5207;Deathcore
5208;Roots reggae
5209;Experimental rock
5210;Acid jazz
5210;Ambient music
5210;Trip hop
5210;Electronica
5210;Chill-out
5210;Downtempo
5211;Ambient music
5211;Electronica
5211;Downtempo
5212;Punk rock
5212;Hardcore punk
5212;Thrash metal
5212;Crossover thrash
5212;Skate punk
5212;Funk metal
5213;Melodic death metal
5213;Power metal
5213;Thrash metal
5214;Indie rock
5214;Indietronica
5214;Alternative rock
5215;Indie rock
5215;Indietronica
5215;Slowcore
5215;Alternative rock
5216;Indie rock
5216;Indietronica
5216;Post-rock
5216;Alternative country
5216;Indie folk
5216;Tejano music
5217;Punk rock
5217;Melodic hardcore
5217;Pop punk
5218;Teen pop
5218;Pop rock
5218;Pop music
5221;Melodic hardcore
5221;Post-grunge
5221;Screamo
5221;Alternative metal
5221;Post-hardcore
5221;Space rock
5224;Grunge
5224;Alternative rock
5224;Post-punk
5225;Progressive metal
5226;Punk rock
5226;Melodic hardcore
5226;Hardcore punk
5226;Pop punk
5227;Blues
5228;Eurodance
5229;Jangle pop
5229;Alternative rock
5229;Power pop
5230;Alternative rock
5231;Indie rock
5231;Indietronica
5231;Traditional folk music
5231;Folktronica
5231;Downtempo
5232;Rock music
5233;Southern rock
5233;Hard rock
5233;Boogie rock
5234;Indie rock
5234;Indietronica
5235;Viking metal
5235;Folk metal
5236;Indie rock
5236;Indietronica
5237;Alternative rock
5237;Post-punk
5237;Experimental rock
5238;Groove metal
5238;Metalcore
5239;Melodic hardcore
5239;Metalcore
5239;Hardcore punk
5240;Folk rock
5240;Psychedelic folk
5240;Alternative country
5240;Indie folk
5240;Baroque pop
5241;Punk rock
5241;Melodic hardcore
5241;Hardcore punk
5242;Pop music
5242;Disco
5243;New wave
5243;Synthpop
5244;Hip hop
5245;Psychedelic rock
5245;Garage rock
5245;Acid rock
5245;Blues rock
5246;Pop music
5246;Pub rock
5246;Rock music
5247;Progressive metal
5247;Power metal
5247;Thrash metal
5248;Punk rock
5248;Hardcore punk
5248;Alternative rock
5248;Folk punk
5249;G-funk
5250;Hardcore punk
5250;Garage punk
5251;Progressive rock
5251;Comedy rock
5252;Hip hop
5252;British hip hop
5253;Folk rock
5253;Soul
5253;Gospel music
5253;Zydeco
5254;Metalcore
5254;Hardcore punk
5254;Grindcore
5255;Indie rock
5255;Indietronica
5255;Alternative rock
5255;Post-punk revival
5256;Punk rock
5256;Hardcore punk
5256;Ska punk
5257;Metalcore
5257;Hardcore punk
5258;Country music
5259;Rock music
5260;Pop rock
5260;Pop music
5260;Electropop
5260;Hip hop
5260;Contemporary R&B
5260;Dance-pop
5261;Pop rock
5261;Indie pop
5262;Punk rock
5262;Dance-punk
5262;Post-punk revival
5263;J-pop
5264;Southern rock
5264;Hard rock
5264;Blues rock
5265;Grindcore
5266;Art rock
5266;Indie rock
5266;Indietronica
5267;Rap metal
5267;Nu metal
5268;Funk rock
5268;Soul
5268;Rock and roll
5268;Rhythm and blues
5268;Blues rock
5268;Psychedelic soul
5270;Electronicore
5270;Post-hardcore
5270;Alternative rock
5270;Experimental rock
5272;Indie rock
5272;Indietronica
5272;Noise rock
5272;Punk rock
5272;Garage rock
5272;Heartland rock
5272;Alternative rock
5272;Post-punk
5273;Synthpop
5274;Glitch
5275;Metalcore
5275;Post-hardcore
5276;Punk rock
5276;Anarcho-punk
5277;Indie rock
5277;Indietronica
5278;Indie rock
5278;Indietronica
5278;Indie folk
5278;Chamber pop
5279;Hard rock
5279;Post-grunge
5279;Alternative rock
5280;New wave
5280;Pop music
5280;Worldbeat
5281;Black metal
5281;Folk metal
5281;Dark ambient
5282;Metalcore
5282;Christian metal
5283;Art rock
5283;Progressive metal
5283;Avant-garde metal
5284;Gothic rock
5284;Synthpop
5284;Post-punk
5285;Art rock
5285;New wave
5285;Alternative rock
5285;Progressive rock
5286;Progressive metal
5286;Alternative metal
5286;Progressive rock
5286;Nu metal
5287;Blues
5287;Punk rock
5287;Rock and roll
5287;Rockabilly
5287;Garage punk
5288;Emo
5288;Melodic hardcore
5288;Hardcore punk
5288;Pop punk
5289;Indie rock
5289;Indietronica
5289;Dream pop
5290;Indie rock
5290;Indietronica
5290;Indie folk
5290;Alternative rock
5291;Heavy metal
5292;Progressive rock
5292;Experimental rock
5293;Indie rock
5293;Indietronica
5293;Dream pop
5293;Indie pop
5294;Pop music
5296;Pop music
5296;Hip hop
5297;Pop music
5297;Alternative rock
5298;Alternative dance
5298;Balearic beat
5299;Pop rock
5300;Progressive metal
5300;Death metal
5300;Thrash metal
5301;Doom metal
5301;Heavy metal
5302;Glam rock
5302;Garage rock
5302;Alternative rock
5303;Pop rock
5304;Indie rock
5304;Indietronica
5304;Pop music
5305;Hip hop
5306;Reggaeton
5308;Blues
5308;Surf music
5308;Rockabilly
5308;Horror punk
5308;Garage rock
5308;Psychobilly
5309;Punk rock
5309;Melodic hardcore
5309;Post-hardcore
5309;Skate punk
5310;Hip hop
5310;Political hip hop
5311;Pop rock
5311;Rock music
5313;Alternative rock
5313;Christian rock
5314;Soul
5314;Gospel music
5314;Jam band
5314;Funk
5315;Grunge
5315;Emo
5315;Psychedelic rock
5315;Post-punk
5316;Psychedelic rock
5316;Progressive rock
5317;Roots rock
5317;Latin rock
5317;Heartland rock
5317;Cowpunk
5317;Tejano music
5318;Pop rock
5318;Blue-eyed soul
5319;Dream pop
5319;Shoegazing
5319;Synthpop
5319;Indie pop
5320;Psychedelic rock
5320;Soul
5320;Afrobeat
5320;Afro-soul
5320;Funk
5321;Punk rock
5321;D-beat
5321;Death metal
5322;Alternative dance
5322;Electronica
5322;Hip hop
5322;Electro-industrial
5322;Alternative rock
5323;Indie rock
5323;Indietronica
5323;Alternative rock
5323;Experimental rock
5324;Indie rock
5324;Indietronica
5324;Post-punk revival
5325;Indie rock
5325;Indietronica
5325;Chamber pop
5325;Sadcore
5326;Indie rock
5326;Indietronica
5326;Industrial rock
5326;Alternative dance
5326;Alternative rock
5327;Dream pop
5327;New wave
5327;Electronica
5327;Neo-psychedelia
5327;Synthpop
5327;Indie pop
5328;Hard rock
5328;Heavy metal
5329;Progressive metal
5329;Post-metal
5329;Doom metal
5330;Emo
5330;Indie rock
5330;Indietronica
5330;Math rock
5331;Indie rock
5331;Indietronica
5331;Alternative rock
5332;Soul
5333;Indie rock
5333;Indietronica
5333;Noise rock
5333;Psychedelic rock
5333;Alternative rock
5333;Experimental rock
5334;Traditional folk music
5334;Alternative rock
5335;Indie rock
5335;Indietronica
5335;New wave
5335;Electronica
5335;Big beat
5335;Alternative rock
5336;Indie rock
5336;Indietronica
5336;Post-punk revival
5337;Industrial
5337;Gothic rock
5337;Alternative rock
5337;Post-punk
5337;Electronic body music
5338;Rock music
5339;Power metal
5339;Heavy metal
5340;Gothic rock
5340;Horror punk
5340;Post-hardcore
5341;Hip hop
5342;Industrial rock
5342;Alternative metal
5342;Experimental rock
5343;Post-rock
5343;Instrumental rock
5344;Industrial hip hop
5344;Funk
5346;Soul
5346;Pop rock
5346;Electronica
5346;Drum and bass
5346;Contemporary R&B
5347;Synthpop
5348;Reggae
5348;New wave
5348;Rhythm and blues
5348;Rock music
5349;Indie rock
5349;Indietronica
5349;Alternative rock
5350;Industrial rock
5350;Alternative dance
5351;Black metal
5351;Death metal
5352;Hard rock
5352;Heavy metal
5353;Jazz rock
5353;Jazz fusion
5354;Alternative rock
5355;New wave
5355;Pop punk
5357;Technical death metal
5357;Deathcore
5357;Deathgrind
5358;Heavy metal
5359;Soul
5359;Pop music
5359;Contemporary R&B
5360;Indie folk
5360;Indie pop
5361;Indie rock
5361;Indietronica
5362;Pub rock
5362;Funk
5362;Rock music
5363;Trip hop
5363;Electronica
5363;Big beat
5363;Drum and bass
5363;Alternative rock
5364;Southern rock
5364;Hard rock
5364;Blues rock
5365;Indie rock
5365;Indietronica
5366;Progressive metal
5367;Noise rock
5368;Emo
5368;Post-grunge
5368;Post-hardcore
5369;Funk rock
5369;Psychedelic rock
5369;New wave
5369;Soul
5369;Pop music
5369;Rhythm and blues
5369;Hip hop
5369;Funk
5369;Rock music
5369;Funk metal
5370;Rhythm and blues
5371;Symphonic gothic metal
5371;Christian metal
5371;Symphonic metal
5371;Deathcore
5371;Symphonic power metal
5372;Metalcore
5372;Hardcore punk
5373;Electropunk
5373;Gothic rock
5373;Horror punk
5373;Heavy metal
5374;Groove metal
5374;Industrial metal
5374;Death metal
5374;Thrash metal
5374;Nu metal
5375;Indie rock
5375;Indietronica
5375;Alternative rock
5375;Power pop
5376;Hard rock
5376;Psychedelic rock
5376;Heavy metal
5377;Indie rock
5377;Indietronica
5377;Pop rock
5377;Indie pop
5377;Alternative rock
5378;Art rock
5378;Hard rock
5378;New wave
5378;Pop rock
5378;Soft rock
5378;Rock music
5378;Progressive rock
5380;Soul
5380;Sophisti-pop
5380;Pop music
5380;Blue-eyed soul
5381;Psychedelic rock
5381;Garage rock
5382;Progressive metal
5382;Nu metal
5383;Melodic death metal
5383;Death metal
5383;Gothic metal
5384;Punk rock
5384;Rock and roll
5384;Pop punk
5385;Disco
5385;Funk
5386;Hard rock
5386;Post-grunge
5386;Alternative rock
5387;Pop rock
5387;Alternative rock
5387;Ska punk
5387;Reggae rock
5388;Jazz rock
5388;Jazz fusion
5389;Hard rock
5390;Indie rock
5390;Indietronica
5390;New wave
5390;Garage rock
5390;Synthpop
5390;Alternative rock
5391;Electronicore
5391;Metalcore
5391;Post-hardcore
5393;Indie rock
5393;Indietronica
5393;Psychedelic rock
5393;Alternative rock
5393;Experimental rock
5394;Indie rock
5394;Indietronica
5394;Jangle pop
5394;Psychedelic folk
5394;Neo-psychedelia
5395;Punk rock
5395;College rock
5395;Alternative rock
5395;Power pop
5396;Death metal
5397;Screamo
5397;Post-hardcore
5397;Christian rock
5399;Alternative country
5399;Bluegrass
5400;Heavy metal
5401;Pop punk
5401;Christian punk
5401;Power pop
5402;Punk rock
5402;Gothic rock
5402;Post-punk
5403;Electro-industrial
5404;Street punk
5404;Punk rock
5404;Oi!
5404;Hardcore punk
5404;Celtic punk
5405;Dance-punk
5406;Punk rock
5406;Hardcore punk
5406;Pop punk
5406;Ska punk
5407;Death metal
5408;Bluegrass
5409;Rap metal
5409;Hardcore punk
5409;Thrash metal
5409;Crossover thrash
5410;Indie rock
5410;Indietronica
5410;Blues rock
5410;Rock music
5411;Symphonic gothic metal
5411;Symphonic metal
5411;Symphonic power metal
5412;Roots rock
5412;Latin rock
5412;Blues rock
5412;Tejano music
5413;Christian hardcore
5413;Metalcore
5413;Christian metal
5413;Post-hardcore
5414;Folk rock
5415;Industrial
5416;Hard rock
5416;Glam metal
5417;Gothic rock
