momento;1-0005;5-0005;1-_006;5-_006;1-_007;5-_007;1-_008;5-_008;1-_010;5-_010;1-_011;5-_011;1-_016;5-_016;1-_018;5-_018;1-_019;5-_019;1-_021;5-_021;1-_035;5-_035;1-_038;5-_038;1-_039;5-_039;1-_041;5-_041;1-_043;5-_043;1-_045;5-_045;1-_047;5-_047;1-_050;5-_050;1-_064;5-_064;1-_065;5-_065;1-_066;5-_066;1-_067;5-_067;1-_071;5-_071;1-_076;5-_076;1-_078;5-_078;1-_079;5-_079;1-_083;5-_083;1-_084;5-_084;1-_089;5-_089;1-_092;5-_092;1-_095;5-_095;1-_096;5-_096;1-_097;5-_097;1-_098;5-_098;1-_099;5-_099;1-0112;5-0112;1-0116;5-0116;1-0109;5-0109
562;-237.14;-253.62;-242.52;-258.96;-166.26;-204.05;-248.32;-263.84;-150.61;-179.35;-161.25;-197.12;-231.26;-191.66;-161.58;-225.16;-230.8;-224.62;-207.39;-230.59;-242.81;-238.85;-280.32;-288.29;-299.59;-288.59;-225.71;-257.42;-241.98;-255.25;-240.77;-259;-233.84;-269.18;-264.34;-273.31;-240.43;-299.52;-139.26;-190.11;-122.49;-191.11;-269.6;-264.63;-181.78;-261.3;-124.54;-146.38;-131.75;-318.04;-216.15;-135.62;-252.66;-296.64;-276.81;-255.62;-221.24;-219.95;-205.97;-233.72;-13.85;;-252.53;-229.84;-248.86;-80.29;-199.17;-230.09;-243.94;-310.87;-244.48;-255.12;-273.43;-296.39;-244.61;-268.43
563;-237.1;-253.7;-242.52;-259.08;-166.34;-204.05;-248.19;-263.8;-150.65;-179.26;-161.25;-197.16;-231.51;-191.66;-161.71;-225.16;-230.76;-224.74;-207.39;-230.54;-242.85;-238.81;-280.23;-288.42;-299.59;-288.67;-225.75;-257.33;-242.1;-255.33;-240.73;-259.21;-233.84;-269.31;-264.46;-273.27;-240.27;-299.48;-139.22;-190.03;-122.53;-191.11;-269.43;-264.43;-181.78;-261.21;-124.45;-146.26;-131.67;-317.96;-216.2;-136.37;-252.45;-296.72;-276.73;-255.45;-221.28;-219.99;-206.02;-233.76;-13.81;;-252.45;-229.96;-248.86;-80.21;-199.22;-230.21;-243.98;-310.78;-244.48;-254.95;-273.35;-296.35;-244.48;-268.35
564;-237.14;-253.74;-242.44;-259.08;-166.38;-204.13;-248.15;-263.84;-150.65;-179.35;-161.17;-197.08;-231.67;-191.61;-161.67;-225.2;-230.71;-224.66;-207.52;-230.5;-242.77;-238.76;-280.28;-288.17;-299.55;-288.71;-225.62;-257.29;-242.19;-255.29;-240.68;-259.21;-233.84;-269.31;-264.51;-273.36;-240.1;-299.39;-139.22;-189.99;-122.58;-191.07;-269.3;-264.51;-181.65;-261.25;-124.41;-146.22;-131.59;-318;-216.24;-136.83;-252.37;-296.76;-277.23;-255.41;-221.16;-220.07;-205.97;-233.67;-13.56;;-252.49;-230.17;-248.82;-80.21;-199.13;-230.34;-244.19;-310.78;-244.44;-254.75;-273.27;-296.51;-244.48;-268.22
565;-237.06;-253.74;-242.48;-259.17;-166.38;-204.3;-248.11;-263.8;-150.74;-179.22;-161.21;-197.12;-231.88;-191.57;-161.54;-225.12;-230.76;-224.79;-207.6;-230.59;-242.85;-238.81;-280.23;-288.13;-299.59;-287.75;-225.58;-257.37;-242.14;-255.2;-240.6;-259.46;-233.8;-269.14;-264.55;-273.48;-240.02;-299.27;-139.06;-189.9;-122.53;-191.16;-269.22;-264.34;-181.78;-261.17;-124.37;-146.13;-131.42;-318.13;-216.36;-137.16;-252.24;-296.81;-277.4;-255.37;-221.16;-220.03;-205.97;-233.63;-13.52;;-252.41;-230.38;-248.69;-80.08;-199.22;-230.5;-244.36;-310.62;-244.44;-254.66;-273.23;-296.43;-244.44;-268.06
566;-237.14;-253.66;-242.52;-259.13;-166.47;-204.34;-248.07;-263.67;-150.74;-179.26;-161.17;-197.12;-231.92;-191.49;-161.42;-225.12;-230.8;-224.87;-207.64;-230.5;-242.94;-238.81;-280.11;-288.13;-299.59;-287.42;-225.71;-257.29;-242.19;-255.25;-240.64;-259.5;-233.84;-269.22;-264.63;-273.52;-239.93;-299.27;-139.1;-189.9;-122.53;-191.11;-269.14;-264.3;-181.69;-261.17;-124.33;-146.22;-131.38;-318.13;-216.4;-137.41;-252.2;-296.89;-277.69;-255.33;-221.12;-219.95;-205.97;-233.67;-13.48;;-252.45;-230.5;-248.69;-80.04;-199.22;-230.63;-244.44;-310.57;-244.23;-254.95;-273.06;-296.43;-244.4;-268.01
567;-237.18;-253.66;-242.44;-259.13;-166.38;-204.47;-248.03;-263.59;-150.7;-179.31;-161.13;-197.16;-232.13;-191.53;-161.42;-225.08;-230.88;-224.83;-207.85;-230.67;-242.94;-238.76;-280.11;-288.04;-299.43;-287.83;-225.67;-257.33;-242.14;-255.25;-240.56;-259.67;-233.97;-269.22;-264.72;-273.65;-239.77;-299.18;-139.14;-189.99;-122.58;-191.11;-268.97;-264.26;-181.78;-261.17;-124.24;-146.09;-131.21;-318.09;-216.45;-137.75;-252.03;-297.14;-277.86;-255.45;-221.08;-219.95;-205.97;-233.72;-13.48;;-252.41;-230.67;-248.86;-79.96;-199.22;-230.71;-244.69;-310.57;-244.27;-255.41;-273.02;-296.22;-244.4;-268.01
568;-237.1;-253.74;-242.4;-259.25;-166.42;-204.42;-247.9;-263.59;-150.7;-179.18;-161.13;-197.25;-232.42;-191.7;-161.17;-224.91;-230.84;-224.91;-207.85;-230.71;-242.9;-238.72;-280.07;-288;-299.43;-288;-225.54;-257.29;-242.23;-255.29;-240.52;-259.67;-233.93;-269.27;-264.63;-273.9;-239.73;-299.27;-139.14;-190.07;-122.53;-191.16;-268.93;-264.22;-181.78;-261.25;-124.29;-146.13;-131.13;-318;-216.53;-138.12;-251.99;-297.22;-277.86;-255.33;-221.08;-219.9;-206.06;-233.63;-13.4;;-252.37;-230.71;-248.74;-79.71;-199.13;-230.88;-244.69;-310.24;-244.19;-255.29;-272.85;-296.22;-244.31;-267.89
569;-237.1;-253.66;-242.35;-259.34;-166.42;-204.51;-247.86;-263.67;-150.7;-179.22;-161.08;-197.21;-232.59;-191.86;-161.08;-225.04;-230.8;-224.95;-207.93;-230.75;-242.94;-238.81;-279.98;-287.92;-299.51;-288.08;-225.5;-257.29;-242.14;-255.25;-240.56;-259.84;-233.97;-269.22;-264.72;-273.81;-239.73;-299.27;-139.1;-190.11;-122.62;-191.2;-268.8;-264.09;-181.94;-261.3;-124.24;-146.34;-131.05;-317.96;-216.74;-138.54;-251.91;-297.39;-277.94;-255.33;-220.91;-219.9;-206.1;-233.63;-13.23;;-252.28;-230.67;-248.74;-79.83;-199.17;-230.96;-244.52;-310.24;-244.02;-254.91;-272.85;-296.22;-244.19;-267.89
570;-237.1;-253.54;-242.19;-259.29;-166.55;-204.51;-247.86;-263.67;-150.74;-179.22;-161.08;-197.41;-232.76;-191.95;-161.13;-224.99;-230.88;-224.95;-208.06;-230.88;-242.85;-238.72;-279.94;-287.88;-299.38;-288.25;-225.54;-257.37;-242.14;-255.16;-240.39;-259.84;-233.93;-269.22;-264.72;-274.02;-239.6;-299.1;-139.06;-190.07;-122.58;-191.24;-268.72;-264.09;-181.99;-261.34;-124.29;-146.47;-130.92;-317.96;-216.78;-138.87;-251.78;-297.56;-278.07;-255.5;-220.91;-220.07;-206.18;-233.63;-13.1;;-252.2;-230.79;-248.69;-79.83;-199.13;-231.17;-244.52;-310.07;-243.9;-254.41;-272.77;-296.3;-244.19;-267.81
571;-237.18;-253.58;-242.19;-259.29;-166.51;-204.55;-247.82;-263.63;-150.7;-179.14;-161;-197.33;-232.97;-191.91;-161.08;-224.91;-230.84;-224.91;-208.18;-230.75;-242.94;-238.76;-279.82;-287.79;-299.34;-288.38;-225.58;-257.33;-242.14;-255.16;-240.43;-259.96;-233.84;-269.22;-264.72;-274.06;-239.47;-299.02;-138.97;-189.99;-122.58;-191.32;-268.6;-263.93;-181.99;-261.3;-124.45;-146.55;-130.75;-317.92;-216.82;-139.25;-251.7;-297.72;-278.07;-255.66;-220.91;-219.95;-206.14;-233.59;-12.98;;-252.16;-230.92;-248.69;-79.79;-199.22;-231.17;-244.44;-309.87;-243.86;-253.7;-272.73;-296.3;-244.19;-267.89
572;-237.18;-253.62;-242.23;-259.29;-166.59;-204.55;-247.69;-263.67;-150.65;-179.14;-161;-197.33;-233.01;-191.99;-161.13;-224.95;-230.88;-224.95;-208.27;-230.88;-242.94;-238.85;-279.86;-287.71;-299.34;-288.42;-225.58;-257.33;-242.14;-255.16;-240.43;-260.04;-233.84;-269.14;-264.76;-271.48;-239.39;-298.97;-138.97;-189.94;-122.53;-191.2;-268.47;-264.01;-181.94;-261.34;-124.33;-146.68;-130.71;-317.88;-216.78;-139.67;-251.62;-297.85;-278.15;-255.91;-220.83;-220.11;-206.1;-233.59;-12.89;;-252.12;-230.88;-248.65;-79.87;-199.13;-231.17;-244.27;-309.78;-243.77;-253.12;-272.56;-296.18;-244.11;-267.81
573;-237.18;-253.62;-242.14;-259.21;-166.55;-204.63;-247.74;-263.67;-150.7;-179.22;-161.04;-197.41;-233.26;-191.99;-161.25;-224.99;-230.88;-225.04;-208.35;-231;-242.9;-238.85;-279.73;-287.75;-299.26;-288.42;-225.67;-257.42;-242.14;-255.16;-240.48;-260.29;-233.84;-269.27;-264.8;-271.39;-239.31;-298.97;-138.97;-190.03;-122.62;-191.16;-268.34;-263.84;-181.94;-261.21;-124.37;-146.76;-130.38;-317.79;-216.78;-140.04;-251.45;-297.97;-278.15;-256.12;-220.91;-220.03;-206.14;-233.51;-12.81;;-252.12;-231.09;-248.69;-79.87;-199.13;-231.21;-244.15;-309.49;-243.77;-252.45;-272.48;-296.26;-243.98;-267.72
574;-237.14;-253.7;-242.1;-259.38;-166.59;-204.63;-247.69;-263.59;-150.74;-179.26;-161;-197.37;-233.34;-192.03;-161.38;-224.95;-230.92;-225.08;-208.44;-231;-242.98;-238.93;-279.69;-287.63;-299.22;-288.54;-225.75;-257.37;-242.1;-255.25;-240.31;-260.29;-233.88;-269.27;-264.8;-271.52;-239.18;-298.89;-138.81;-190.07;-122.58;-191.24;-268.26;-263.84;-181.9;-261.25;-124.37;-146.84;-130.21;-317.75;-216.9;-140.12;-251.28;-297.97;-278.15;-256.12;-220.91;-219.99;-206.1;-233.42;-12.69;;-252.07;-231.17;-248.69;-79.79;-199.09;-231.3;-242.35;-309.41;-243.69;-251.82;-272.39;-296.26;-243.98;-267.64
575;-237.1;-253.66;-241.98;-259.42;-166.59;-204.55;-247.53;-263.63;-150.65;-179.18;-161.04;-197.41;-233.51;-191.99;-161.42;-224.99;-230.84;-225.16;-208.48;-231;-243.02;-239.01;-279.73;-287.63;-299.18;-288.63;-225.71;-257.37;-242.1;-255.29;-240.35;-260.42;-233.8;-269.22;-264.8;-270.35;-239.06;-298.89;-138.72;-190.03;-122.58;-191.11;-268.18;-263.76;-181.86;-261.3;-124.37;-146.93;-130.13;-317.88;-216.95;-140.25;-251.2;-298.22;-278.23;-256.37;-220.87;-219.99;-206.1;-233.38;-12.69;;-252.07;-231.17;-248.86;-79.83;-199.05;-231.38;-242.27;-309.28;-243.6;-251.03;-272.31;-296.14;-243.9;-267.6
576;-237.18;-253.62;-242.02;-259.38;-166.55;-204.76;-247.48;-263.59;-150.61;-179.26;-161;-197.37;-233.59;-191.91;-161.46;-224.99;-230.84;-225.12;-208.56;-231.05;-243.06;-238.93;-279.65;-287.46;-299.13;-288.54;-225.71;-257.37;-242.23;-255.37;-240.35;-260.46;-233.97;-269.31;-264.84;-270.39;-238.97;-298.72;-138.72;-189.86;-122.62;-191.16;-268.01;-263.67;-181.86;-261.21;-124.41;-146.76;-130.13;-317.96;-216.9;-140.42;-251.11;-298.43;-278.48;-256.54;-220.78;-219.95;-206.14;-233.59;-12.69;;-251.95;-231.09;-248.86;-79.87;-199.01;-231.67;-242.56;-309.2;-243.69;-250.61;-272.27;-296.35;-243.86;-267.05
577;-237.18;-253.54;-242.02;-259.5;-166.59;-204.8;-247.53;-263.59;-150.61;-179.26;-160.87;-197.29;-233.76;-191.91;-161.67;-225.08;-230.88;-225.2;-208.52;-231.09;-242.94;-238.97;-279.65;-287.54;-299.09;-288.59;-225.75;-257.37;-242.23;-255.5;-240.27;-260.59;-233.93;-269.27;-264.67;-269.22;-238.85;-298.68;-138.72;-189.9;-122.53;-191.2;-267.89;-263.63;-181.86;-261.25;-124.29;-146.88;-130;-318.04;-216.9;-140.67;-251.07;-298.56;-278.52;-256.62;-220.83;-219.86;-206.14;-233.67;-12.64;;-252.03;-231.09;-248.86;-79.71;-199.05;-232.05;-242.65;-309.07;-243.6;-249.91;-272.22;-296.26;-243.77;-263.67
578;-237.14;-253.49;-241.89;-259.46;-166.59;-204.8;-247.57;-263.63;-150.57;-179.22;-160.83;-197.29;-233.88;-191.86;-161.75;-224.95;-230.88;-225.08;-208.52;-231.09;-242.98;-238.97;-279.61;-287.46;-299.01;-288.59;-225.75;-257.5;-242.31;-255.58;-240.39;-260.63;-233.88;-269.27;-264.76;-269.22;-238.81;-298.64;-138.47;-189.74;-122.53;-191.24;-267.72;-263.42;-181.9;-261.3;-124.16;-146.84;-129.88;-318.09;-216.95;-140.79;-250.91;-298.68;-278.52;-256.83;-220.7;-219.9;-206.14;-233.63;-12.64;;-252.03;-231.13;-248.82;-79.75;-199.13;-232.34;-242.77;-309.03;-243.52;-249.36;-272.18;-296.35;-243.69;-263.84
579;-237.18;-253.49;-241.85;-259.5;-166.63;-204.84;-247.48;-263.67;-150.57;-179.1;-160.87;-197.25;-234.01;-191.99;-161.83;-225.08;-230.84;-225.16;-208.69;-231.05;-243.02;-239.01;-279.61;-287.42;-299.01;-288.67;-225.71;-257.46;-242.23;-255.79;-240.39;-260.8;-233.88;-269.22;-264.8;-268.85;-238.68;-298.52;-138.43;-189.69;-122.53;-191.16;-267.59;-263.42;-181.82;-261.17;-124.12;-146.88;-129.75;-318.04;-216.78;-140.88;-250.7;-298.68;-278.48;-257;-220.66;-219.74;-206.22;-233.67;-12.73;;-251.95;-230.96;-248.86;-79.75;-199.13;-232.3;-242.77;-308.74;-243.35;-248.86;-272.14;-296.22;-243.6;-263.93
580;-237.18;-253.37;-241.77;-259.5;-166.55;-204.84;-247.4;-263.63;-150.61;-179.22;-160.87;-197.37;-234.05;-191.95;-161.96;-225.04;-230.92;-225.16;-208.64;-231.05;-243.06;-239.06;-279.57;-287.46;-298.93;-288.67;-225.62;-257.5;-242.31;-255.71;-240.56;-260.92;-233.88;-269.18;-264.84;-268.97;-238.6;-298.47;-138.35;-189.74;-122.53;-191.32;-267.47;-263.34;-181.78;-261.25;-124.12;-146.93;-129.75;-318.04;-216.78;-140.88;-250.7;-298.77;-278.65;-257.08;-220.62;-219.74;-206.31;-233.67;-12.52;;-251.91;-231.05;-248.86;-79.75;-199.17;-232.42;-242.69;-308.74;-243.23;-248.32;-272.02;-296.26;-243.56;-264.43
581;-237.31;-253.37;-241.77;-259.5;-166.63;-204.88;-247.36;-263.72;-150.57;-179.18;-160.87;-197.41;-234.34;-192.03;-162;-224.99;-230.84;-225.16;-208.69;-231.25;-243.1;-239.06;-279.53;-287.38;-298.97;-288.71;-225.71;-257.5;-242.31;-255.58;-240.52;-261.09;-233.84;-269.31;-264.72;-268.68;-238.6;-298.43;-138.39;-189.69;-122.49;-191.32;-267.34;-263.26;-181.86;-261.17;-123.91;-147.01;-129.63;-318.42;-216.74;-141.04;-250.61;-298.97;-278.61;-257.25;-220.53;-219.61;-206.31;-233.67;-12.48;;-251.95;-231.17;-248.82;-79.62;-199.13;-232.46;-242.69;-308.53;-243.06;-247.9;-271.97;-296.26;-243.56;-264.68
582;-237.26;-253.45;-241.77;-259.59;-166.72;-204.84;-247.19;-263.47;-150.53;-179.22;-160.79;-197.46;-234.38;-191.95;-162.04;-224.91;-230.84;-225.16;-208.73;-231.21;-243.1;-239.06;-279.53;-287.21;-298.84;-288.59;-225.67;-257.46;-242.27;-255.75;-240.43;-261.05;-233.76;-269.35;-264.55;-269.1;-238.47;-298.27;-138.26;-189.69;-122.58;-191.24;-267.13;-263.34;-181.9;-261.21;-123.99;-146.93;-129.46;-318.29;-216.7;-141.08;-250.45;-298.97;-278.61;-257.37;-220.45;-219.7;-206.35;-233.63;-12.35;;-251.95;-231.3;-248.82;-79.45;-199.13;-232.46;-242.56;-308.32;-243.02;-247.65;-271.85;-296.22;-243.52;-265.01
583;-237.22;-253.28;-241.77;-259.54;-166.63;-204.88;-247.11;-263.47;-150.57;-179.14;-160.83;-197.46;-234.43;-192.11;-162.13;-224.91;-230.84;-225.12;-208.73;-231.3;-243.1;-239.18;-279.44;-287.17;-298.88;-288.75;-225.75;-257.5;-242.31;-255.75;-240.48;-261.17;-233.8;-269.22;-263.46;-268.89;-238.31;-298.22;-138.26;-189.78;-122.53;-191.32;-267.09;-263.26;-181.82;-261.13;-123.91;-146.97;-129.38;-317.67;-216.61;-141.63;-250.45;-299.06;-278.69;-257.5;-220.49;-219.61;-206.39;-233.63;-12.19;;-251.78;-231.3;-248.78;-79.54;-199.09;-232.51;-242.44;-308.2;-242.98;-247.23;-271.77;-296.26;-243.48;-265.26
584;-237.22;-253.37;-241.64;-259.63;;;-247.03;-263.42;-150.49;-179.18;-160.79;-197.37;-234.51;-191.95;-162.21;-224.99;-230.88;-225.2;-208.73;-231.34;-243.06;-239.1;-279.44;-287.12;-298.88;-288.75;-225.83;-257.54;-242.35;-255.79;-240.43;-261.25;-233.8;-269.35;-263.38;-268.89;-238.14;-298.1;-138.26;-189.74;-122.53;-191.36;-267.09;-263.3;-181.99;-261.13;-123.87;-146.97;-129.33;-317;-216.53;-142.04;-250.36;-299.14;-278.52;-257.71;-220.41;-219.57;-206.39;-233.51;-12.14;;-251.7;-231.34;-248.74;-79.5;-199.22;-232.46;-242.27;-308.07;-242.85;-247.07;-271.72;-296.14;-243.48;-265.55
585;-237.31;-253.28;-241.56;-259.63;;;-246.86;-263.42;-150.57;-179.1;-160.75;-197.5;-234.68;-191.91;-162.34;-225.04;-230.84;-225.16;-208.73;-231.34;-243.02;-239.14;-279.4;-287.12;-298.8;-288.75;-225.75;-257.62;-242.35;-255.79;-240.48;-261.42;-233.76;-269.43;-263.59;-268.72;-238.14;-298.02;-138.26;-189.74;-122.53;-191.28;-266.97;-263.34;-181.82;-261.09;-123.95;-147.13;-129.25;-315.96;-216.49;-142.46;-250.32;-299.35;-278.48;-257.75;-220.41;-219.49;-206.47;-233.59;-11.98;;-251.74;-231.5;-248.69;-79.54;-199.13;-232.42;-242.19;-307.9;-242.81;-246.86;-271.64;-296.18;-243.31;-265.84
586;-237.35;-253.28;-241.52;-259.71;;;-246.69;-263.34;-150.65;-179.1;-160.58;-197.54;-234.64;-191.82;-162.38;-225.04;-230.8;-225.16;-208.73;-231.38;-243.06;-239.22;-279.4;-287.04;-298.8;-288.75;-225.83;-257.58;-242.19;-255.71;-240.43;-261.5;-233.84;-269.43;-263.92;-268.97;-238.01;-298.02;-138.14;-189.65;-122.41;-191.36;-266.8;-263.42;-181.86;-261.09;-123.79;-147.05;-129.13;-315.21;-216.4;-142.88;-250.28;-299.39;-278.36;-257.96;-220.37;-219.7;-206.52;-233.59;-12.02;;-251.7;-231.59;-248.74;-79.45;-199.13;-232.42;-241.94;-307.82;-242.73;-246.65;-271.47;-296.1;-243.27;-266.09
587;-237.35;-253.37;-241.52;-259.75;;;-246.53;-263.3;-150.53;-179.18;-160.71;-197.46;-234.84;-191.66;-162.54;-224.99;-230.84;-225.16;-208.6;-231.55;-243.1;-239.22;-279.32;-287.04;-298.88;-288.96;-225.79;-257.5;-242.27;-255.66;-240.39;-261.63;-233.93;-269.52;-264.13;-268.93;-237.93;-297.93;-138.01;-189.57;-122.45;-191.28;-266.63;-263.3;-181.78;-261.09;-123.87;-147.01;-128.96;-314.41;-216.4;-143.13;-250.16;-299.56;-278.36;-258;-220.33;-219.53;-206.47;-233.47;-11.73;;-251.78;-231.92;-248.69;-79.54;-199.17;-232.3;-241.81;-307.7;-242.73;-246.44;-271.43;-296.05;-243.27;-266.3
588;-237.31;-253.28;-241.52;-259.88;;;-246.44;-263.26;-150.49;-179.26;-160.58;-197.58;-234.93;-191.61;-162.75;-224.99;;;-208.6;-231.5;-243.02;-239.27;-279.36;-287;-298.88;-289;-225.87;-257.46;-242.31;-255.79;-240.39;-261.71;-233.88;-269.47;-264.38;-269.39;-237.72;-297.89;-137.89;-189.49;-122.45;-191.32;-266.55;-263.34;-181.82;-261.05;-123.79;-147.09;-128.83;-313.7;-216.28;-143.46;-250.11;-299.73;-278.23;-258.13;-220.24;-219.49;-206.47;-233.34;-11.73;;-251.78;-231.92;-248.69;-79.58;-199.13;-232.42;-241.6;-307.53;-242.77;-246.32;-271.22;-295.93;-243.19;-266.55
589;-237.51;-253.41;-241.39;-259.92;;;-246.4;-263.3;-150.57;-179.22;-160.54;-197.58;-235.05;-191.36;-162.96;-224.99;;;-208.64;-231.55;-243.1;-239.27;-279.23;-287.04;-298.8;-288.96;-225.96;-257.5;-242.23;-255.62;-240.39;-261.84;-233.88;-269.47;-264.46;-269.22;-237.81;-297.85;-137.8;-189.36;-122.37;-191.32;-266.47;-263.22;-181.69;-260.96;-123.87;-147.09;-128.75;-312.83;-216.15;-143.75;-250.07;-299.85;-278.15;-258.29;-220.16;-219.49;-206.52;-233.34;-11.6;;-251.74;-232;-248.78;-79.45;-199.17;-232.42;-241.48;-307.36;-242.9;-246.15;-271.22;-296.01;-243.15;-266.8
590;-237.39;-253.33;-241.39;-259.96;;;-246.36;-263.22;-150.61;-179.22;-160.58;-197.58;-235.09;-191.2;-163.25;-224.99;;;-208.73;-231.59;-243.15;-239.39;-279.28;-286.87;-298.8;-289;-225.96;-257.54;-242.19;-255.58;-240.35;-261.88;-234.01;-269.56;-264.51;-269.1;-237.56;-297.68;-137.72;-189.4;-122.33;-191.32;-266.38;-263.17;-181.82;-260.84;-123.74;-147.22;-128.54;-312.24;-216.11;-144.17;-250.16;-299.85;-278.02;-258.42;-220.12;-219.4;-206.43;-233.42;-11.52;;-251.66;-232.05;-248.65;-79.41;-199.13;-232.55;-241.19;-307.15;-242.81;-246.02;-271.14;-295.93;-243.1;-267.14
591;-237.47;-253.37;-241.31;-259.96;;;-246.19;-263.26;-150.53;-179.18;-160.58;-197.54;-235.09;-191.07;-163.54;-225.04;;;-208.69;-231.67;-243.23;-239.35;-279.19;-286.75;-298.8;-288.96;-226;-257.5;-242.19;-255.45;-240.39;-261.96;-234.01;-269.68;-264.63;-268.85;-237.6;-297.68;-137.85;-189.44;-122.33;-191.36;-266.22;-263.05;-181.65;-260.88;-123.79;-147.13;-128.42;-311.62;-216.03;-144.63;-250.03;-300.02;-277.9;-258.63;-220.03;-219.49;-206.52;-233.26;-11.43;;-251.7;-232.26;-248.74;-79.37;-199.22;-232.51;-241.1;-307.15;-242.73;-246.07;-271.01;-295.89;-243.1;-267.22
592;-237.39;-253.41;-241.31;-260;;;-246.11;-263.13;-150.49;-179.22;-160.5;-197.58;-235.22;-191.32;-163.54;-224.95;;;-208.64;-231.67;-243.19;-239.39;-279.11;-286.71;-298.76;-289;-226.12;-257.58;-242.23;-255.62;-240.35;-262.05;-234.09;-269.64;-264.63;-269.31;-237.51;-297.64;-137.89;-189.61;-122.41;-191.41;-266.01;-263.01;-181.78;-260.8;-123.79;-147.13;-128.54;-311.2;-215.99;-144.96;-249.95;-300.06;-277.9;-258.71;-219.99;-219.49;-206.47;-233.3;-11.35;;-251.66;-232.3;-248.86;-79.37;-199.13;-232.55;-240.85;-307.07;-242.73;-245.98;-271.01;-295.93;-243.19;-267.47
593;-237.51;-253.45;-241.23;-260.04;;;-246.07;-263.13;-150.44;-179.18;-160.5;-197.5;-235.34;-191.24;-163.71;-225.08;;;-208.64;-231.71;-243.19;-239.47;-279.07;-286.71;-298.63;-289.04;-226.04;-257.58;-242.1;-255.66;-240.31;-262.17;-234.05;-269.6;-264.59;-269.64;-237.43;-297.51;-137.93;-189.53;-122.33;-191.41;-265.93;-262.84;-181.73;-261.05;-123.66;-147.3;-128.46;-310.7;-215.99;-145.21;-249.95;-300.06;-277.77;-258.79;-219.95;-219.4;-206.47;-233.17;-11.18;;-251.49;-232.38;-248.78;-79.29;-199.26;-232.63;-240.73;-306.86;;;-270.89;-295.85;-243.1;-267.68
594;-237.51;-253.24;-241.27;-260.13;;;-245.98;-263.13;-150.44;-179.22;-160.46;-197.58;-235.47;-191.2;-163.71;-224.99;;;-208.64;-231.71;-243.23;-239.52;-279.03;-286.54;-298.55;-289.09;-226.25;-257.54;-242.06;-255.54;-240.31;-262.17;-234.05;-269.68;-264.8;-270.31;-237.26;-297.51;-137.76;-189.61;-122.37;-191.53;-265.76;-262.76;-181.78;-260.96;-123.62;-147.3;-128.38;-310.2;-215.99;-145.47;-249.95;-300.18;-277.65;-259.04;-219.99;-219.49;-206.52;-233.21;-11.1;;-251.36;-232.59;-248.74;-79.08;-199.17;-232.63;-238.68;-306.82;;;-270.76;-295.76;-243.02;-267.85
595;-237.51;-253.28;-241.27;-260.09;;;-245.86;-263.22;-150.4;-179.18;-160.42;-197.62;-235.68;-191.24;-163.75;-225.08;;;-208.64;-231.84;-243.35;-239.56;-278.98;-286.58;-298.47;-289.04;-226.21;-257.67;-242.06;-255.54;-240.27;-262.42;-234.13;-269.64;-264.72;-270.85;-237.22;-297.51;-137.8;-189.53;-122.37;-191.45;-265.63;-262.71;-181.86;-260.92;-123.7;-147.3;-128.38;-309.87;-216.03;-145.72;-249.9;-300.18;-277.56;-259.04;-219.87;-219.32;-206.47;-233.05;-10.98;;-251.36;-232.51;-248.78;-79.04;-199.13;-232.59;-238.6;-306.69;;;-270.64;-295.85;-242.94;-267.97
596;-237.6;-253.41;-241.14;-260.25;;;-245.86;-263.17;-150.4;-179.14;-160.42;-197.66;-235.72;-191.28;-163.92;-225.04;;;-208.6;-231.88;-243.4;-239.68;-278.98;-286.5;-298.51;-289;-226.33;-257.62;-241.98;-255.58;-240.31;-262.46;-234.05;-269.68;-264.67;-271.56;-237.26;-297.43;-137.72;-189.44;-122.37;-191.49;-265.47;-262.76;-181.86;-260.96;-123.7;-147.38;-128.29;-309.57;-215.99;-145.88;-249.78;-300.39;-277.44;-259.17;-219.82;-219.36;-206.47;-233.13;-10.93;;-251.36;-232.63;-248.69;-79.04;-199.17;-232.67;-238.81;-306.57;;;-270.47;-295.68;-242.94;-268.14
597;-237.51;-253.45;-241.1;-260.13;;;-245.69;-263.05;-150.32;-179.18;-160.42;-197.66;-235.89;-191.24;-164.09;-224.99;;;-208.64;-231.84;-243.56;-239.81;-278.94;-286.46;-298.51;-289.13;-226.29;-257.71;-242.06;-255.62;-240.35;-262.55;-234.13;-269.72;-264.59;-272.35;-237.14;-297.51;-137.64;-189.4;-122.37;-191.57;-265.38;-262.67;-181.73;-261;-123.7;-147.47;-128.21;-309.24;-215.99;-146.3;-249.7;-300.35;-277.27;-259.17;-219.78;-219.24;-206.52;-233.05;-10.73;;-251.41;-232.71;-248.69;-78.87;-199.22;-232.76;-239.1;-306.36;;;-270.47;-295.68;-242.9;-268.35
